order_id,order_date,region,channel,category,product,units,unit_price_usd,discount_rate,net_sales_usd,cogs_usd,gross_profit_usd,returned
NG-02091,2025-04-09,North,Online,Kitchen,Ceramic Dinner Set,1,112,0.05,106.4,57,49.4,False
NG-02092,2025-04-09,East,Retail,Kitchen,Ceramic Dinner Set,1,112,0.1,100.8,57,43.8,False
NG-02093,2025-04-09,East,Retail,Living,Oak Side Table,1,189,0.1,170.1,112,58.1,False
NG-02094,2025-04-09,East,Online,Everyday,Travel Backpack,2,129,0.05,245.1,136,109.1,False
NG-02095,2025-04-09,South,Online,Everyday,Insulated Bottle,1,42,0.05,39.9,18,21.9,False
NG-02096,2025-04-09,East,Retail,Everyday,Insulated Bottle,1,42,0,42,18,24,False
NG-02097,2025-04-09,East,Retail,Kitchen,Cast Iron Pan,1,135,0,135,80,55,False
NG-02098,2025-04-09,North,Online,Living,Linen Throw,1,96,0,96,49,47,False
NG-02099,2025-04-10,East,Retail,Everyday,Insulated Bottle,1,42,0,42,18,24,False
NG-02100,2025-04-10,South,Marketplace,Kitchen,Cast Iron Pan,1,135,0.05,128.25,80,48.25,False
NG-02101,2025-04-10,East,Marketplace,Kitchen,Cast Iron Pan,1,135,0.05,128.25,80,48.25,False
NG-02102,2025-04-11,North,Retail,Home Office,Ergonomic Chair,2,245,0,490,288,202,False
NG-02103,2025-04-11,North,Online,Living,Linen Throw,1,96,0,96,49,47,False
NG-02104,2025-04-11,East,Marketplace,Everyday,Insulated Bottle,1,42,0.05,39.9,18,21.9,False
NG-02105,2025-04-11,South,Retail,Living,Accent Cushion,1,46,0,46,20,26,False
NG-02106,2025-04-11,East,Retail,Everyday,Canvas Tote,1,32,0,32,12,20,False
NG-02107,2025-04-11,South,Online,Kitchen,Cast Iron Pan,3,135,0.1,364.5,240,124.5,False
NG-02108,2025-04-11,East,Retail,Kitchen,Cast Iron Pan,1,135,0,135,80,55,False
NG-02109,2025-04-11,West,Online,Living,Linen Throw,1,96,0,96,49,47,False
NG-02110,2025-04-11,East,Online,Everyday,Travel Backpack,3,129,0.15,328.95,204,124.95,False
NG-02111,2025-04-12,East,Retail,Everyday,Insulated Bottle,1,42,0.05,39.9,18,21.9,False
NG-02112,2025-04-12,North,Retail,Kitchen,Pour Over Kit,3,79,0,237,114,123,False
NG-02113,2025-04-13,North,Marketplace,Kitchen,Ceramic Dinner Set,1,112,0.05,106.4,57,49.4,False
NG-02114,2025-04-13,West,Online,Living,Accent Cushion,1,46,0.05,43.7,20,23.7,False
NG-02115,2025-04-13,East,Retail,Living,Linen Throw,3,96,0.2,230.4,147,83.4,False
NG-02116,2025-04-13,South,Online,Living,Accent Cushion,1,46,0,46,20,26,False
NG-02117,2025-04-13,North,Marketplace,Everyday,Canvas Tote,3,32,0.15,0,0,0,True
NG-02118,2025-04-13,North,Retail,Living,Accent Cushion,1,46,0,46,20,26,False
NG-02119,2025-04-13,West,Online,Everyday,Travel Backpack,1,129,0,129,68,61,False
NG-02120,2025-04-13,West,Online,Home Office,Desk Lamp,1,58,0.1,52.2,28,24.2,False
NG-02121,2025-04-13,North,Retail,Home Office,Ergonomic Chair,1,245,0.2,196.0,144,52.0,False
NG-02122,2025-04-14,West,Retail,Kitchen,Ceramic Dinner Set,1,112,0.05,106.4,57,49.4,False
NG-02123,2025-04-14,North,Marketplace,Living,Oak Side Table,1,189,0.05,179.55,112,67.55,False
NG-02124,2025-04-14,North,Online,Kitchen,Pour Over Kit,1,79,0.1,0,0,0,True
NG-02125,2025-04-14,North,Online,Everyday,Insulated Bottle,2,42,0,84,36,48,False
NG-02126,2025-04-14,East,Online,Everyday,Travel Backpack,1,129,0,129,68,61,False
NG-02127,2025-04-15,North,Marketplace,Kitchen,Cast Iron Pan,1,135,0.1,0,0,0,True
NG-02128,2025-04-15,South,Online,Kitchen,Cast Iron Pan,2,135,0.2,216.0,160,56.0,False
NG-02129,2025-04-15,North,Online,Home Office,Monitor Riser,1,72,0.05,68.4,33,35.4,False
NG-02130,2025-04-15,West,Online,Everyday,Travel Backpack,1,129,0,129,68,61,False
NG-02131,2025-04-16,East,Online,Home Office,Ergonomic Chair,2,245,0.1,441.0,288,153.0,False
NG-02132,2025-04-16,North,Retail,Living,Accent Cushion,1,46,0.05,43.7,20,23.7,False
NG-02133,2025-04-16,North,Online,Home Office,Desk Lamp,1,58,0.1,52.2,28,24.2,False
NG-02134,2025-04-16,North,Online,Kitchen,Ceramic Dinner Set,2,112,0.05,212.8,114,98.8,False
NG-02135,2025-04-16,South,Retail,Everyday,Insulated Bottle,3,42,0.15,107.1,54,53.1,False
NG-02136,2025-04-17,West,Online,Home Office,Desk Lamp,1,58,0,58,28,30,False
NG-02137,2025-04-17,East,Online,Everyday,Canvas Tote,2,32,0.2,51.2,24,27.2,False
NG-02138,2025-04-17,East,Online,Everyday,Insulated Bottle,1,42,0,42,18,24,False
NG-02139,2025-04-17,South,Online,Everyday,Insulated Bottle,2,42,0,84,36,48,False
NG-02140,2025-04-18,South,Online,Everyday,Canvas Tote,1,32,0,32,12,20,False
NG-02141,2025-04-18,North,Retail,Home Office,Desk Lamp,2,58,0.05,110.2,56,54.2,False
NG-02142,2025-04-18,South,Online,Kitchen,Ceramic Dinner Set,1,112,0.15,95.2,57,38.2,False
NG-02143,2025-04-18,North,Online,Everyday,Insulated Bottle,1,42,0.05,39.9,18,21.9,False
NG-02144,2025-04-19,North,Retail,Everyday,Insulated Bottle,2,42,0,84,36,48,False
NG-02145,2025-04-19,East,Retail,Home Office,Monitor Riser,1,72,0,72,33,39,False
NG-02146,2025-04-19,South,Online,Kitchen,Ceramic Dinner Set,2,112,0,224,114,110,False
NG-02147,2025-04-19,East,Online,Kitchen,Cast Iron Pan,2,135,0.1,243.0,160,83.0,False
NG-02148,2025-04-19,West,Online,Everyday,Canvas Tote,1,32,0.05,30.4,12,18.4,False
NG-02149,2025-04-19,North,Marketplace,Everyday,Insulated Bottle,1,42,0.05,39.9,18,21.9,False
NG-02150,2025-04-19,South,Retail,Home Office,Monitor Riser,2,72,0,144,66,78,False
NG-02151,2025-04-20,South,Online,Everyday,Travel Backpack,1,129,0.15,109.65,68,41.65,False
NG-02152,2025-04-20,North,Retail,Kitchen,Cast Iron Pan,1,135,0,135,80,55,False
NG-02153,2025-04-20,East,Retail,Living,Oak Side Table,1,189,0.2,151.2,112,39.2,False
NG-02154,2025-04-20,North,Marketplace,Home Office,Monitor Riser,1,72,0.05,68.4,33,35.4,False
NG-02155,2025-04-20,South,Marketplace,Living,Linen Throw,1,96,0.15,81.6,49,32.6,False
NG-02156,2025-04-21,East,Online,Home Office,Ergonomic Chair,1,245,0,245,144,101,False
NG-02157,2025-04-21,West,Retail,Living,Oak Side Table,1,189,0.15,160.65,112,48.65,False
NG-02158,2025-04-21,North,Retail,Everyday,Canvas Tote,1,32,0.2,25.6,12,13.6,False
NG-02159,2025-04-21,East,Retail,Living,Accent Cushion,1,46,0,46,20,26,False
NG-02160,2025-04-21,South,Retail,Kitchen,Cast Iron Pan,1,135,0.2,108.0,80,28.0,False
NG-02161,2025-04-21,East,Online,Kitchen,Cast Iron Pan,2,135,0,270,160,110,False
NG-02162,2025-04-21,North,Online,Everyday,Travel Backpack,2,129,0,258,136,122,False
NG-02163,2025-04-22,North,Marketplace,Home Office,Ergonomic Chair,1,245,0.05,232.75,144,88.75,False
NG-02164,2025-04-22,East,Retail,Living,Linen Throw,1,96,0,0,0,0,True
NG-02165,2025-04-22,South,Marketplace,Everyday,Travel Backpack,1,129,0.2,103.2,68,35.2,False
NG-02166,2025-04-22,East,Marketplace,Kitchen,Cast Iron Pan,1,135,0.05,0,0,0,True
NG-02167,2025-04-23,South,Retail,Everyday,Travel Backpack,1,129,0,129,68,61,False
NG-02168,2025-04-23,North,Marketplace,Living,Linen Throw,1,96,0.15,81.6,49,32.6,False
NG-02169,2025-04-23,South,Online,Home Office,Desk Lamp,1,58,0,58,28,30,False
NG-02170,2025-04-23,East,Online,Living,Linen Throw,1,96,0.05,91.2,49,42.2,False
NG-02171,2025-04-24,West,Marketplace,Kitchen,Ceramic Dinner Set,1,112,0.05,106.4,57,49.4,False
NG-02172,2025-04-24,East,Retail,Everyday,Travel Backpack,1,129,0.05,122.55,68,54.55,False
NG-02173,2025-04-24,East,Online,Home Office,Desk Lamp,1,58,0,58,28,30,False
NG-02174,2025-04-24,South,Retail,Home Office,Monitor Riser,1,72,0,72,33,39,False
NG-02175,2025-04-24,West,Marketplace,Home Office,Ergonomic Chair,1,245,0.05,232.75,144,88.75,False
NG-02176,2025-04-24,South,Retail,Kitchen,Ceramic Dinner Set,2,112,0,224,114,110,False
NG-02177,2025-04-24,North,Retail,Living,Oak Side Table,2,189,0.1,340.2,224,116.2,False
NG-02178,2025-04-24,South,Marketplace,Everyday,Canvas Tote,2,32,0.05,60.8,24,36.8,False
NG-02179,2025-04-24,East,Retail,Everyday,Insulated Bottle,1,42,0.15,35.7,18,17.7,False
NG-02180,2025-04-24,North,Retail,Living,Linen Throw,2,96,0,192,98,94,False
NG-02181,2025-04-24,East,Online,Everyday,Canvas Tote,1,32,0,32,12,20,False
NG-02182,2025-04-25,West,Online,Living,Accent Cushion,2,46,0.05,87.4,40,47.4,False
NG-02183,2025-04-25,North,Online,Home Office,Monitor Riser,1,72,0.2,57.6,33,24.6,False
NG-02184,2025-04-25,East,Online,Everyday,Insulated Bottle,2,42,0,84,36,48,False
NG-02185,2025-04-25,South,Online,Kitchen,Pour Over Kit,1,79,0.05,75.05,38,37.05,False
NG-02186,2025-04-25,North,Retail,Everyday,Insulated Bottle,2,42,0,84,36,48,False
NG-02187,2025-04-26,North,Retail,Kitchen,Cast Iron Pan,1,135,0,135,80,55,False
NG-02188,2025-04-26,North,Retail,Everyday,Insulated Bottle,1,42,0.05,39.9,18,21.9,False
NG-02189,2025-04-26,North,Online,Everyday,Insulated Bottle,2,42,0.05,79.8,36,43.8,False
NG-02190,2025-04-26,East,Online,Home Office,Desk Lamp,1,58,0.2,46.4,28,18.4,False
NG-02191,2025-04-27,West,Retail,Living,Accent Cushion,1,46,0,46,20,26,False
NG-02192,2025-04-27,East,Retail,Home Office,Ergonomic Chair,1,245,0,245,144,101,False
NG-02193,2025-04-28,East,Online,Living,Oak Side Table,1,189,0,189,112,77,False
NG-02194,2025-04-28,South,Retail,Living,Linen Throw,1,96,0,96,49,47,False
NG-02195,2025-04-28,South,Marketplace,Kitchen,Cast Iron Pan,2,135,0.1,243.0,160,83.0,False
NG-02196,2025-04-28,North,Marketplace,Home Office,Desk Lamp,1,58,0.1,52.2,28,24.2,False
NG-02197,2025-04-28,North,Retail,Everyday,Insulated Bottle,2,42,0,84,36,48,False
NG-02198,2025-04-29,South,Online,Everyday,Insulated Bottle,3,42,0,126,54,72,False
NG-02199,2025-04-29,West,Marketplace,Home Office,Ergonomic Chair,1,245,0.1,220.5,144,76.5,False
NG-02200,2025-04-29,East,Retail,Home Office,Monitor Riser,1,72,0,72,33,39,False
NG-02201,2025-04-30,South,Marketplace,Living,Accent Cushion,1,46,0.05,0,0,0,True
NG-02202,2025-04-30,South,Marketplace,Kitchen,Cast Iron Pan,3,135,0.15,344.25,240,104.25,False
NG-02203,2025-05-01,West,Online,Home Office,Ergonomic Chair,1,245,0.05,232.75,144,88.75,False
NG-02204,2025-05-01,North,Online,Kitchen,Pour Over Kit,1,79,0,79,38,41,False
NG-02205,2025-05-01,South,Retail,Home Office,Monitor Riser,2,72,0,144,66,78,False
NG-02206,2025-05-01,North,Online,Kitchen,Ceramic Dinner Set,1,112,0.2,89.6,57,32.6,False
NG-02207,2025-05-02,North,Marketplace,Home Office,Desk Lamp,1,58,0.05,55.1,28,27.1,False
NG-02208,2025-05-02,East,Retail,Home Office,Monitor Riser,1,72,0,72,33,39,False
NG-02209,2025-05-02,South,Online,Living,Linen Throw,1,96,0.15,81.6,49,32.6,False
NG-02210,2025-05-02,North,Marketplace,Home Office,Desk Lamp,1,58,0.05,55.1,28,27.1,False
NG-02211,2025-05-02,North,Online,Everyday,Travel Backpack,3,129,0.15,328.95,204,124.95,False
NG-02212,2025-05-02,East,Online,Everyday,Travel Backpack,1,129,0.2,103.2,68,35.2,False
NG-02213,2025-05-03,North,Online,Home Office,Monitor Riser,1,72,0.1,64.8,33,31.8,False
NG-02214,2025-05-03,East,Online,Home Office,Ergonomic Chair,3,245,0,735,432,303,False
NG-02215,2025-05-03,East,Retail,Everyday,Travel Backpack,1,129,0,129,68,61,False
NG-02216,2025-05-03,South,Retail,Living,Linen Throw,1,96,0,96,49,47,False
NG-02217,2025-05-03,East,Online,Everyday,Insulated Bottle,1,42,0,42,18,24,False
NG-02218,2025-05-04,North,Online,Home Office,Monitor Riser,1,72,0,72,33,39,False
NG-02219,2025-05-04,West,Retail,Kitchen,Pour Over Kit,1,79,0.15,67.15,38,29.15,False
NG-02220,2025-05-04,West,Online,Everyday,Canvas Tote,1,32,0.1,0,0,0,True
NG-02221,2025-05-04,East,Retail,Living,Linen Throw,1,96,0,96,49,47,False
NG-02222,2025-05-04,North,Online,Everyday,Travel Backpack,2,129,0.15,219.3,136,83.3,False
NG-02223,2025-05-04,North,Online,Everyday,Canvas Tote,2,32,0.15,54.4,24,30.4,False
NG-02224,2025-05-05,East,Retail,Living,Oak Side Table,1,189,0.1,170.1,112,58.1,False
NG-02225,2025-05-05,West,Marketplace,Living,Accent Cushion,1,46,0.1,41.4,20,21.4,False
NG-02226,2025-05-05,East,Marketplace,Living,Accent Cushion,1,46,0.1,0,0,0,True
NG-02227,2025-05-06,West,Online,Everyday,Insulated Bottle,2,42,0,84,36,48,False
NG-02228,2025-05-06,West,Retail,Living,Accent Cushion,1,46,0.1,41.4,20,21.4,False
NG-02229,2025-05-06,East,Online,Kitchen,Cast Iron Pan,1,135,0.1,121.5,80,41.5,False
NG-02230,2025-05-06,North,Retail,Living,Linen Throw,1,96,0,96,49,47,False
NG-02231,2025-05-06,East,Retail,Home Office,Desk Lamp,1,58,0.2,46.4,28,18.4,False
NG-02232,2025-05-07,West,Online,Everyday,Insulated Bottle,2,42,0,84,36,48,False
NG-02233,2025-05-07,North,Retail,Living,Accent Cushion,2,46,0,92,40,52,False
NG-02234,2025-05-07,East,Online,Kitchen,Ceramic Dinner Set,1,112,0,0,0,0,True
NG-02235,2025-05-07,North,Online,Everyday,Travel Backpack,2,129,0,258,136,122,False
NG-02236,2025-05-07,North,Online,Living,Oak Side Table,1,189,0,189,112,77,False
NG-02237,2025-05-07,East,Online,Everyday,Insulated Bottle,1,42,0,42,18,24,False
NG-02238,2025-05-08,North,Online,Everyday,Canvas Tote,2,32,0,64,24,40,False
NG-02239,2025-05-08,East,Online,Kitchen,Cast Iron Pan,1,135,0,135,80,55,False
NG-02240,2025-05-08,North,Retail,Everyday,Canvas Tote,3,32,0,96,36,60,False
NG-02241,2025-05-08,South,Retail,Living,Accent Cushion,1,46,0,46,20,26,False
NG-02242,2025-05-08,South,Marketplace,Living,Accent Cushion,1,46,0.05,43.7,20,23.7,False
NG-02243,2025-05-08,South,Marketplace,Kitchen,Ceramic Dinner Set,1,112,0.1,100.8,57,43.8,False
NG-02244,2025-05-09,South,Retail,Home Office,Ergonomic Chair,1,245,0,245,144,101,False
NG-02245,2025-05-09,South,Marketplace,Kitchen,Pour Over Kit,1,79,0.05,75.05,38,37.05,False
NG-02246,2025-05-09,North,Online,Everyday,Canvas Tote,2,32,0,64,24,40,False
NG-02247,2025-05-09,South,Online,Everyday,Travel Backpack,1,129,0.05,0,0,0,True
NG-02248,2025-05-10,South,Retail,Home Office,Monitor Riser,1,72,0,72,33,39,False
NG-02249,2025-05-10,West,Marketplace,Everyday,Insulated Bottle,2,42,0.05,79.8,36,43.8,False
NG-02250,2025-05-10,North,Marketplace,Kitchen,Pour Over Kit,1,79,0.05,0,0,0,True
NG-02251,2025-05-10,West,Online,Home Office,Desk Lamp,1,58,0.1,52.2,28,24.2,False
NG-02252,2025-05-10,South,Online,Home Office,Desk Lamp,1,58,0,58,28,30,False
NG-02253,2025-05-10,South,Retail,Everyday,Insulated Bottle,1,42,0.1,37.8,18,19.8,False
NG-02254,2025-05-10,North,Retail,Home Office,Desk Lamp,1,58,0,58,28,30,False
NG-02255,2025-05-11,North,Online,Everyday,Insulated Bottle,1,42,0,42,18,24,False
NG-02256,2025-05-11,West,Retail,Kitchen,Cast Iron Pan,1,135,0.15,114.75,80,34.75,False
NG-02257,2025-05-11,East,Online,Home Office,Monitor Riser,1,72,0,72,33,39,False
NG-02258,2025-05-11,North,Retail,Kitchen,Ceramic Dinner Set,1,112,0,112,57,55,False
NG-02259,2025-05-11,East,Retail,Everyday,Canvas Tote,2,32,0,64,24,40,False
NG-02260,2025-05-11,North,Online,Kitchen,Ceramic Dinner Set,1,112,0,112,57,55,False
NG-02261,2025-05-12,North,Online,Home Office,Desk Lamp,2,58,0,116,56,60,False
NG-02262,2025-05-12,North,Retail,Living,Linen Throw,1,96,0,96,49,47,False
NG-02263,2025-05-12,South,Online,Everyday,Insulated Bottle,1,42,0.05,39.9,18,21.9,False
NG-02264,2025-05-12,North,Online,Kitchen,Cast Iron Pan,1,135,0,135,80,55,False
NG-02265,2025-05-12,East,Online,Living,Linen Throw,1,96,0,96,49,47,False
NG-02266,2025-05-13,North,Online,Everyday,Travel Backpack,1,129,0.2,103.2,68,35.2,False
NG-02267,2025-05-13,South,Online,Home Office,Ergonomic Chair,1,245,0,245,144,101,False
NG-02268,2025-05-13,South,Marketplace,Home Office,Ergonomic Chair,4,245,0.05,931.0,576,355.0,False
NG-02269,2025-05-13,North,Online,Living,Linen Throw,1,96,0,96,49,47,False
NG-02270,2025-05-14,West,Online,Living,Accent Cushion,2,46,0.1,82.8,40,42.8,False
NG-02271,2025-05-14,West,Online,Everyday,Insulated Bottle,2,42,0,84,36,48,False
NG-02272,2025-05-14,East,Online,Kitchen,Ceramic Dinner Set,1,112,0,112,57,55,False
NG-02273,2025-05-14,East,Retail,Living,Linen Throw,1,96,0.2,76.8,49,27.8,False
NG-02274,2025-05-14,East,Online,Everyday,Travel Backpack,1,129,0.15,0,0,0,True
NG-02275,2025-05-14,South,Online,Everyday,Canvas Tote,1,32,0.1,28.8,12,16.8,False
NG-02276,2025-05-14,North,Marketplace,Living,Linen Throw,2,96,0.05,182.4,98,84.4,False
NG-02277,2025-05-15,North,Online,Everyday,Canvas Tote,1,32,0.2,25.6,12,13.6,False
NG-02278,2025-05-15,East,Online,Living,Accent Cushion,1,46,0.05,43.7,20,23.7,False
NG-02279,2025-05-15,North,Retail,Home Office,Desk Lamp,1,58,0.05,55.1,28,27.1,False
NG-02280,2025-05-15,East,Online,Living,Linen Throw,1,96,0.05,91.2,49,42.2,False
NG-02281,2025-05-16,East,Online,Everyday,Insulated Bottle,1,42,0,42,18,24,False
NG-02282,2025-05-17,East,Online,Everyday,Travel Backpack,1,129,0.05,122.55,68,54.55,False
NG-02283,2025-05-17,East,Retail,Home Office,Monitor Riser,1,72,0.1,64.8,33,31.8,False
NG-02284,2025-05-17,North,Marketplace,Everyday,Insulated Bottle,1,42,0.05,0,0,0,True
NG-02285,2025-05-17,West,Retail,Living,Linen Throw,1,96,0,96,49,47,False
NG-02286,2025-05-17,West,Retail,Everyday,Insulated Bottle,1,42,0.05,39.9,18,21.9,False
NG-02287,2025-05-17,South,Marketplace,Everyday,Insulated Bottle,2,42,0.05,79.8,36,43.8,False
NG-02288,2025-05-17,North,Online,Living,Accent Cushion,1,46,0,46,20,26,False
NG-02289,2025-05-18,East,Online,Home Office,Ergonomic Chair,1,245,0,245,144,101,False
NG-02290,2025-05-18,South,Retail,Everyday,Travel Backpack,1,129,0.1,116.1,68,48.1,False
NG-02291,2025-05-19,North,Online,Kitchen,Pour Over Kit,1,79,0,79,38,41,False
NG-02292,2025-05-19,East,Retail,Everyday,Travel Backpack,1,129,0.05,122.55,68,54.55,False
NG-02293,2025-05-19,West,Online,Living,Oak Side Table,1,189,0,189,112,77,False
NG-02294,2025-05-19,North,Online,Everyday,Canvas Tote,1,32,0.1,28.8,12,16.8,False
NG-02295,2025-05-20,North,Marketplace,Kitchen,Pour Over Kit,2,79,0.05,150.1,76,74.1,False
NG-02296,2025-05-21,East,Marketplace,Living,Linen Throw,1,96,0.05,91.2,49,42.2,False
NG-02297,2025-05-21,East,Retail,Home Office,Monitor Riser,1,72,0.05,68.4,33,35.4,False
NG-02298,2025-05-21,East,Marketplace,Kitchen,Cast Iron Pan,2,135,0.05,256.5,160,96.5,False
NG-02299,2025-05-21,East,Online,Kitchen,Ceramic Dinner Set,1,112,0.1,100.8,57,43.8,False
NG-02300,2025-05-21,East,Online,Everyday,Insulated Bottle,1,42,0,42,18,24,False
NG-02301,2025-05-21,North,Retail,Kitchen,Pour Over Kit,1,79,0.1,71.1,38,33.1,False
NG-02302,2025-05-21,South,Retail,Living,Linen Throw,2,96,0,192,98,94,False
NG-02303,2025-05-22,South,Online,Living,Linen Throw,1,96,0.1,86.4,49,37.4,False
NG-02304,2025-05-22,East,Online,Home Office,Monitor Riser,1,72,0.1,64.8,33,31.8,False
NG-02305,2025-05-22,North,Online,Home Office,Desk Lamp,1,58,0.05,55.1,28,27.1,False
NG-02306,2025-05-22,East,Online,Living,Linen Throw,1,96,0.05,91.2,49,42.2,False
NG-02307,2025-05-22,East,Retail,Home Office,Ergonomic Chair,1,245,0.05,232.75,144,88.75,False
NG-02308,2025-05-22,West,Online,Kitchen,Ceramic Dinner Set,1,112,0,112,57,55,False
NG-02309,2025-05-23,West,Retail,Everyday,Canvas Tote,1,32,0,32,12,20,False
NG-02310,2025-05-23,North,Retail,Living,Oak Side Table,1,189,0,189,112,77,False
NG-02311,2025-05-23,East,Retail,Home Office,Monitor Riser,2,72,0.05,136.8,66,70.8,False
NG-02312,2025-05-23,North,Retail,Living,Oak Side Table,2,189,0.05,359.1,224,135.1,False
NG-02313,2025-05-23,South,Online,Kitchen,Cast Iron Pan,2,135,0.05,256.5,160,96.5,False
NG-02314,2025-05-24,North,Retail,Living,Accent Cushion,2,46,0.2,73.6,40,33.6,False
NG-02315,2025-05-24,North,Online,Home Office,Desk Lamp,1,58,0.1,52.2,28,24.2,False
NG-02316,2025-05-24,North,Online,Living,Linen Throw,1,96,0.1,86.4,49,37.4,False
NG-02317,2025-05-24,South,Marketplace,Everyday,Insulated Bottle,1,42,0.05,39.9,18,21.9,False
NG-02318,2025-05-24,South,Retail,Kitchen,Pour Over Kit,1,79,0,79,38,41,False
NG-02319,2025-05-24,East,Online,Living,Oak Side Table,1,189,0.2,151.2,112,39.2,False
NG-02320,2025-05-24,West,Online,Home Office,Ergonomic Chair,2,245,0.15,416.5,288,128.5,False
NG-02321,2025-05-24,South,Online,Living,Linen Throw,1,96,0,96,49,47,False
NG-02322,2025-05-25,North,Marketplace,Living,Accent Cushion,1,46,0.2,36.8,20,16.8,False
NG-02323,2025-05-25,East,Retail,Home Office,Desk Lamp,1,58,0,58,28,30,False
NG-02324,2025-05-25,North,Retail,Home Office,Desk Lamp,3,58,0,174,84,90,False
NG-02325,2025-05-25,South,Marketplace,Everyday,Insulated Bottle,1,42,0.05,39.9,18,21.9,False
NG-02326,2025-05-25,South,Online,Kitchen,Pour Over Kit,1,79,0,79,38,41,False
NG-02327,2025-05-25,South,Retail,Home Office,Desk Lamp,1,58,0,58,28,30,False
NG-02328,2025-05-26,North,Retail,Everyday,Travel Backpack,1,129,0.1,116.1,68,48.1,False
NG-02329,2025-05-26,East,Online,Everyday,Canvas Tote,2,32,0,64,24,40,False
NG-02330,2025-05-26,East,Online,Home Office,Desk Lamp,1,58,0,58,28,30,False
NG-02331,2025-05-26,South,Retail,Everyday,Insulated Bottle,2,42,0.05,79.8,36,43.8,False
NG-02332,2025-05-26,South,Online,Everyday,Travel Backpack,1,129,0,129,68,61,False
NG-02333,2025-05-27,East,Marketplace,Living,Accent Cushion,1,46,0.05,43.7,20,23.7,False
NG-02334,2025-05-27,North,Retail,Kitchen,Pour Over Kit,1,79,0.15,67.15,38,29.15,False
NG-02335,2025-05-27,East,Retail,Living,Accent Cushion,1,46,0,46,20,26,False
NG-02336,2025-05-27,North,Online,Everyday,Insulated Bottle,1,42,0,42,18,24,False
NG-02337,2025-05-28,East,Online,Home Office,Monitor Riser,2,72,0,144,66,78,False
NG-02338,2025-05-28,South,Online,Kitchen,Ceramic Dinner Set,2,112,0,0,0,0,True
NG-02339,2025-05-28,North,Retail,Everyday,Insulated Bottle,3,42,0.15,107.1,54,53.1,False
NG-02340,2025-05-28,South,Online,Kitchen,Ceramic Dinner Set,1,112,0.1,100.8,57,43.8,False
NG-02341,2025-05-28,East,Marketplace,Home Office,Ergonomic Chair,2,245,0.05,465.5,288,177.5,False
NG-02342,2025-05-28,South,Online,Home Office,Ergonomic Chair,1,245,0,245,144,101,False
